id,cnn,side,streetname_gc,from_addr,to_addr,zip_code,neighborhood,meter_count,has_special_event_meters
14220000_R,14220000,R,NORTH GATE RD,0,0,94130,Yerba Buena Island,0,False
14228000_L,14228000,L,YERBA BUENA RD,1,49,94130,Yerba Buena Island,0,False
14228000_R,14228000,R,YERBA BUENA RD,2,48,94130,Yerba Buena Island,0,False
14146000_L,14146000,L,AVENUE M,401,499,94130,Treasure Island,0,False
14146000_R,14146000,R,AVENUE M,400,498,94130,Treasure Island,0,False
14158000_L,14158000,L,AVENUE N,301,399,94130,Treasure Island,0,False
14158000_R,14158000,R,AVENUE N,300,398,94130,Treasure Island,0,False
14171000_L,14171000,L,GATEVIEW AVE,1331,1341,94130,Treasure Island,0,False
14171000_R,14171000,R,GATEVIEW AVE,1332,1340,94130,Treasure Island,0,False
14111000_L,14111000,L,AVENUE D,401,699,94130,Treasure Island,0,False
14111000_R,14111000,R,AVENUE D,400,698,94130,Treasure Island,0,False
14116001_L,14116001,L,AVENUE E,701,899,94130,Treasure Island,0,False
14116001_R,14116001,R,AVENUE E,700,898,94130,Treasure Island,0,False
14122000_L,14122000,L,AVENUE F,101,199,94130,Treasure Island,0,False
14122000_R,14122000,R,AVENUE F,100,198,94130,Treasure Island,0,False
14129000_L,14129000,L,AVENUE H,501,599,94130,Treasure Island,0,False
14129000_R,14129000,R,AVENUE H,500,598,94130,Treasure Island,0,False
14135000_L,14135000,L,AVENUE I,201,299,94130,Treasure Island,0,False
14135000_R,14135000,R,AVENUE I,200,298,94130,Treasure Island,0,False
14062000_L,14062000,L,11TH TI ST,401,499,94130,Treasure Island,0,False
14062000_R,14062000,R,11TH TI ST,400,498,94130,Treasure Island,0,False
14069000_L,14069000,L,12TH TI ST,201,249,94130,Treasure Island,0,False
14069000_R,14069000,R,12TH TI ST,200,248,94130,Treasure Island,0,False
14076000_L,14076000,L,13TH TI ST,161,199,94130,Treasure Island,0,False
14076000_R,14076000,R,13TH TI ST,160,198,94130,Treasure Island,0,False
14083000_L,14083000,L,13TH TI ST,701,799,94130,Treasure Island,0,False
14083000_R,14083000,R,13TH TI ST,700,798,94130,Treasure Island,0,False
14092002_L,14092002,L,AVENUE B,177,199,94130,Treasure Island,0,False
14092002_R,14092002,R,AVENUE B,176,198,94130,Treasure Island,0,False
14099000_L,14099000,L,AVENUE B,801,899,94130,Treasure Island,0,False
14099000_R,14099000,R,AVENUE B,800,898,94130,Treasure Island,0,False
14023000_L,14023000,L,CALIFORNIA AVE,501,599,94130,Treasure Island,0,False
14023000_R,14023000,R,CALIFORNIA AVE,500,598,94130,Treasure Island,0,False
14030000_L,14030000,L,3RD TI ST,701,799,94130,Treasure Island,0,False
14030000_R,14030000,R,3RD TI ST,700,798,94130,Treasure Island,0,False
13787000_L,13787000,L,YUKON ST,1,47,94114,Eureka Valley - Dolores Height,0,False
13787000_R,13787000,R,YUKON ST,2,46,94114,Eureka Valley - Dolores Height,0,False
14048000_L,14048000,L,8TH TI ST,601,699,94130,Treasure Island,0,False
14048000_R,14048000,R,8TH TI ST,600,698,94130,Treasure Island,0,False
14055000_L,14055000,L,9TH TI ST,501,599,94130,Treasure Island,0,False
14055000_R,14055000,R,9TH TI ST,500,598,94130,Treasure Island,0,False
13772000_L,13772000,L,YORK ST,1101,1199,94110,Inner Mission,6,False
13772000_R,13772000,R,YORK ST,1100,1198,94110,Inner Mission,6,False
13779000_L,13779000,L,YOSEMITE AVE,1301,1399,94124,Bayview District,0,False
13779000_R,13779000,R,YOSEMITE AVE,1300,1398,94124,Bayview District,0,False
13788000_L,13788000,L,YUKON ST,49,99,94114,Eureka Valley - Dolores Height,0,False
13788000_R,13788000,R,YUKON ST,48,98,94114,Eureka Valley - Dolores Height,0,False
13795000_L,13795000,L,ZOE ST,65,99,94107,Financial District South,0,False
13795000_R,13795000,R,ZOE ST,68,98,94107,Financial District South,0,False
14005000_L,14005000,L,KALMANOVITZ ST,201,299,94124,Bayview District,0,False
14005000_R,14005000,R,KALMANOVITZ ST,200,298,94124,Bayview District,0,False
13726000_L,13726000,L,WOOLSEY ST,401,499,94134,Portola,0,False
13726000_R,13726000,R,WOOLSEY ST,400,498,94134,Portola,0,False
13733000_L,13733000,L,WORCESTER AVE,1,99,94132,Ingleside Heights,0,False
13733000_R,13733000,R,WORCESTER AVE,2,98,94132,Ingleside Heights,0,False
13740000_L,13740000,L,YALE ST,1,99,94134,Portola,0,False
13740000_R,13740000,R,YALE ST,2,98,94134,Portola,0,False
13748000_L,13748000,L,YERBA BUENA AVE,143,157,94127,Monterey Heights,0,False
13748000_R,13748000,R,YERBA BUENA AVE,150,178,94127,Monterey Heights,0,False
13755000_L,13755000,L,YORBA ST,2201,2299,94116,Pine Lake Park,0,False
13755000_R,13755000,R,YORBA ST,2200,2298,94116,Pine Lake Park,0,False
13763000_L,13763000,L,YORBA ST,2801,2867,94116,Outer Parkside,0,False
13763000_R,13763000,R,YORBA ST,2800,2898,94116,Outer Parkside,0,False
13770000_L,13770000,L,YORK ST,901,999,94110,Inner Mission,0,False
13770000_R,13770000,R,YORK ST,900,998,94110,Inner Mission,0,False
13693000_L,13693000,L,WISCONSIN ST,101,199,94107,Potrero Hill,0,False
13693000_R,13693000,R,WISCONSIN ST,100,198,94107,Potrero Hill,0,False
13700000_L,13700000,L,WISCONSIN ST,1101,1173,94107,Potrero Hill,0,False
13700000_R,13700000,R,WISCONSIN ST,1100,1174,94107,Potrero Hill,0,False
13707000_L,13707000,L,WOODACRE DR,2,98,94132,Lakeside,0,False
13707000_R,13707000,R,WOODACRE DR,1,99,94132,Lakeside,0,False
13713101_L,13713101,L,WOODSIDE AVE,101,149,94127,Midtown Terrace,0,False
13713101_R,13713101,R,WOODSIDE AVE,0,0,94127,Midtown Terrace,0,False
13716201_L,13716201,L,WOODSIDE AVE,0,0,94127,Forest Hills Extension,0,False
13716201_R,13716201,R,WOODSIDE AVE,250,298,94127,Forest Hills Extension,0,False
13722000_L,13722000,L,WOOLSEY ST,51,99,94134,Portola,0,False
13722000_R,13722000,R,WOOLSEY ST,50,98,94134,Portola,0,False
13650000_L,13650000,L,WILLARD ST NORTH,300,398,94118,Lone Mountain,0,False
13650000_R,13650000,R,WILLARD ST NORTH,301,399,94118,Lone Mountain,0,False
13657000_L,13657000,L,WILLIAMS AVE,191,199,94124,Silver Terrace,0,False
13657000_R,13657000,R,WILLIAMS AVE,200,200,94124,Silver Terrace,0,False
13664000_L,13664000,L,WILLOW ST,201,299,94109,Van Ness - Civic Center,18,False
13664000_R,13664000,R,WILLOW ST,200,298,94109,Van Ness - Civic Center,18,False
13671000_L,13671000,L,WILSON ST,201,299,94112,Outer Mission,0,False
13671000_R,13671000,R,WILSON ST,200,298,94112,Outer Mission,0,False
13677000_L,13677000,L,WINFIELD ST,1,99,94110,Bernal Heights North,0,False
13677000_R,13677000,R,WINFIELD ST,2,98,94110,Bernal Heights North,0,False
13684000_L,13684000,L,WINSTON DR,167,199,94132,Lakeside,0,False
13684000_R,13684000,R,WINSTON DR,168,198,94132,Lakeside,0,False
13603000_L,13603000,L,WHIPPLE AVE,301,399,94112,Outer Mission,0,False
13603000_R,13603000,R,WHIPPLE AVE,300,398,94112,Outer Mission,0,False
13610000_L,13610000,L,WHITNEY ST,201,299,94131,Glen Park,0,False
13610000_R,13610000,R,WHITNEY ST,200,298,94131,Glen Park,0,False
13617000_L,13617000,L,WHITNEY YOUNG CIR,81,89,94124,Bayview District,0,False
13617000_R,13617000,R,WHITNEY YOUNG CIR,80,88,94124,Bayview District,0,False
13624000_L,13624000,L,WIESE ST,1,99,94103,Inner Mission,0,False
13624000_R,13624000,R,WIESE ST,2,98,94103,Inner Mission,0,False
13631000_L,13631000,L,WILDER ST,1,33,94131,Glen Park,0,False
13631000_R,13631000,R,WILDER ST,2,42,94131,Glen Park,0,False
11056000_L,11056000,L,RIVERA ST,1101,1199,94116,Parkside,0,False
11056000_R,11056000,R,RIVERA ST,1100,1198,94116,Parkside,0,False
13644000_L,13644000,L,WILLARD ST,1410,1494,94117,Parnassus - Ashbury Heights,0,False
13644000_R,13644000,R,WILLARD ST,1411,1499,94117,Parnassus - Ashbury Heights,0,False
13566000_L,13566000,L,WELDON ST,1,5,94134,Bernal Heights South,0,False
13566000_R,13566000,R,WELDON ST,2,4,94134,Bernal Heights South,0,False
13573000_L,13573000,L,WENTWORTH PL,1,99,94108,Financial District North,0,False
13573000_R,13573000,R,WENTWORTH PL,2,98,94108,Financial District North,0,False
13578201_L,13578201,L,WEST PORTAL AVE,0,0,94127,West Portal,0,False
13578201_R,13578201,R,WEST PORTAL AVE,100,298,94127,West Portal,0,False
13583000_L,13583000,L,WESTGATE DR,1,99,94127,Mount Davidson Manor,0,False
13583000_R,13583000,R,WESTGATE DR,2,98,94127,Mount Davidson Manor,0,False
13590000_L,13590000,L,WESTWOOD DR,101,181,94112,Westwood Park,0,False
13590000_R,13590000,R,WESTWOOD DR,100,178,94112,Westwood Park,0,False
13597000_L,13597000,L,WHEELER AVE,301,399,94134,Visitacion Valley,0,False
13597000_R,13597000,R,WHEELER AVE,300,398,94134,Visitacion Valley,0,False
13529000_L,13529000,L,WEBSTER ST,601,625,94117,Hayes Valley,0,False
13529000_R,13529000,R,WEBSTER ST,600,612,94117,Hayes Valley,0,False
13533101_L,13533101,L,WEBSTER ST,901,999,94115,Western Addition,0,False
13533101_R,13533101,R,WEBSTER ST,0,0,94115,Western Addition,0,False
13536101_L,13536101,L,WEBSTER ST,1201,1299,94115,Western Addition,0,False
13536101_R,13536101,R,WEBSTER ST,0,0,94115,Western Addition,0,False
13539201_L,13539201,L,WEBSTER ST,0,0,94115,Lower Pacfic Heights,0,False
13539201_R,13539201,R,WEBSTER ST,1500,1598,94115,Lower Pacfic Heights,0,False
13544000_L,13544000,L,WEBSTER ST,1901,1999,94115,Lower Pacfic Heights,0,False
13544000_R,13544000,R,WEBSTER ST,1900,1998,94115,Lower Pacfic Heights,0,False
13551000_L,13551000,L,WEBSTER ST,2501,2599,94115,Pacific Heights,0,False
13551000_R,13551000,R,WEBSTER ST,2500,2598,94115,Pacific Heights,0,False
13558000_L,13558000,L,WEBSTER ST,3101,3129,94123,Cow Hollow,0,False
13558000_R,13558000,R,WEBSTER ST,3100,3128,94123,Cow Hollow,0,False
13492000_L,13492000,L,WAWONA ST,2701,2799,94116,Outer Parkside,0,False
13492000_R,13492000,R,WAWONA ST,2700,2798,94116,Outer Parkside,0,False
13499000_L,13499000,L,WAWONA ST,3401,3499,94116,Outer Parkside,0,False
13499000_R,13499000,R,WAWONA ST,3400,3498,94116,Outer Parkside,0,False
13506000_L,13506000,L,WAYLAND ST,301,399,94134,Portola,0,False
13506000_R,13506000,R,WAYLAND ST,300,398,94134,Portola,0,False
13513000_L,13513000,L,WAYLAND ST,1301,1399,94134,Portola,0,False
13513000_R,13513000,R,WAYLAND ST,1300,1398,94134,Portola,0,False
13520000_L,13520000,L,WEBSTER ST,51,77,94117,Hayes Valley,0,False
13520000_R,13520000,R,WEBSTER ST,50,72,94117,Hayes Valley,0,False
13525000_L,13525000,L,WEBSTER ST,301,399,94117,Hayes Valley,0,False
13525000_R,13525000,R,WEBSTER ST,300,398,94117,Hayes Valley,0,False
13442000_L,13442000,L,WASHINGTON ST,2901,2999,94115,Pacific Heights,0,False
13442000_R,13442000,R,WASHINGTON ST,2900,2998,94115,Pacific Heights,0,False
13449000_L,13449000,L,WASHINGTON ST,3601,3699,94118,Presidio Heights,0,False
13449000_R,13449000,R,WASHINGTON ST,3600,3698,94118,Presidio Heights,0,False
13456000_L,13456000,L,WATERLOO ST,69,99,94124,Bayview District,0,False
13456000_R,13456000,R,WATERLOO ST,40,98,94124,Bayview District,0,False
13463000_L,13463000,L,WATT AVE,57,99,94112,Crocker Amazon,0,False
13463000_R,13463000,R,WATT AVE,62,98,94112,Crocker Amazon,0,False
13470000_L,13470000,L,WAWONA ST,373,399,94127,West Portal,0,False
13470000_R,13470000,R,WAWONA ST,382,398,94127,West Portal,0,False
13477000_L,13477000,L,WAWONA ST,1001,1099,94116,Parkside,0,False
13477000_R,13477000,R,WAWONA ST,1000,1098,94116,Parkside,0,False
13484000_L,13484000,L,WAWONA ST,1901,2143,94116,Parkside,0,False
13484000_R,13484000,R,WAWONA ST,1900,2148,94116,Parkside,0,False
13401000_L,13401000,L,WARREN DR,399,499,94131,Forest Knolls,0,False
13401000_R,13401000,R,WARREN DR,400,498,94131,Forest Knolls,0,False
13407000_L,13407000,L,WASHINGTON ST,439,499,94111,Financial District North,7,False
13407000_R,13407000,R,WASHINGTON ST,432,498,94111,Financial District North,7,False
13414000_L,13414000,L,WASHINGTON ST,801,821,94108,Financial District North,12,False
13414000_R,13414000,R,WASHINGTON ST,800,824,94108,Financial District North,12,False
13421000_L,13421000,L,WASHINGTON ST,1001,1013,94108,Nob Hill,0,False
13421000_R,13421000,R,WASHINGTON ST,1000,1014,94108,Nob Hill,0,False
13428000_L,13428000,L,WASHINGTON ST,1357,1399,94109,Nob Hill,0,False
13428000_R,13428000,R,WASHINGTON ST,1364,1398,94109,Nob Hill,0,False
13435000_L,13435000,L,WASHINGTON ST,2001,2099,94109,Pacific Heights,0,False
13435000_R,13435000,R,WASHINGTON ST,2000,2098,94109,Pacific Heights,0,False
13353000_L,13353000,L,WALLACE AVE,1301,1391,94124,Bayview District,0,False
13353000_R,13353000,R,WALLACE AVE,1300,1370,94124,Bayview District,0,False
13360000_L,13360000,L,WALLER ST,201,299,94102,Hayes Valley,0,False
13360000_R,13360000,R,WALLER ST,200,298,94102,Hayes Valley,0,False
13368000_L,13368000,L,WALLER ST,801,851,94117,Buena Vista Park,0,False
13368000_R,13368000,R,WALLER ST,800,848,94117,Buena Vista Park,0,False
13375000_L,13375000,L,WALLER ST,1401,1445,94117,Haight Ashbury,0,False
13375000_R,13375000,R,WALLER ST,1400,1452,94117,Haight Ashbury,0,False
13382000_L,13382000,L,WALNUT ST,100,198,94118,Presidio Heights,0,False
13382000_R,13382000,R,WALNUT ST,101,199,94118,Presidio Heights,0,False
13389000_L,13389000,L,WANDA ST,1,99,94112,Mission Terrace,0,False
13389000_R,13389000,R,WANDA ST,2,98,94112,Mission Terrace,0,False
13396000_L,13396000,L,WARREN DR,1,99,94131,Forest Knolls,0,False
13396000_R,13396000,R,WARREN DR,2,94,94131,Forest Knolls,0,False
13314000_L,13314000,L,VIRGINIA AVE,191,199,94110,Bernal Heights North,0,False
13314000_R,13314000,R,VIRGINIA AVE,116,198,94110,Bernal Heights North,0,False
13321000_L,13321000,L,VISITACION AVE,601,699,94134,Visitacion Valley,0,False
13321000_R,13321000,R,VISITACION AVE,600,698,94134,Visitacion Valley,0,False
13328000_L,13328000,L,VISITACION AVE,1301,1399,94134,Visitacion Valley,0,False
13328000_R,13328000,R,VISITACION AVE,1300,1398,94134,Visitacion Valley,0,False
13335000_L,13335000,L,VISTA LN,201,299,94131,Twin Peaks,0,False
13335000_R,13335000,R,VISTA LN,200,298,94131,Twin Peaks,0,False
13268000_L,13268000,L,VICENTE ST,3001,3099,94116,Outer Parkside,0,False
13268000_R,13268000,R,VICENTE ST,3000,3098,94116,Outer Parkside,0,False
13275000_L,13275000,L,VICKSBURG ST,1,99,94114,Noe Valley,0,False
13275000_R,13275000,R,VICKSBURG ST,2,98,94114,Noe Valley,0,False
13282000_L,13282000,L,VICTORIA ST,101,121,94132,Ingleside Heights,0,False
13282000_R,13282000,R,VICTORIA ST,100,120,94132,Ingleside Heights,0,False
13289000_L,13289000,L,VICTORIA ST,701,799,94127,Ingleside Terrace,0,False
13289000_R,13289000,R,VICTORIA ST,700,798,94127,Ingleside Terrace,0,False
13293101_L,13293101,L,VIDAL DR,351,399,94132,Stonestown,0,False
13293101_R,13293101,R,VIDAL DR,0,0,94132,Stonestown,0,False
13298000_L,13298000,L,VIENNA ST,101,199,94112,Excelsior,0,False
13298000_R,13298000,R,VIENNA ST,100,198,94112,Excelsior,0,False
13305000_L,13305000,L,VIENNA ST,801,899,94112,Excelsior,0,False
13305000_R,13305000,R,VIENNA ST,800,898,94112,Excelsior,0,False
13224000_L,13224000,L,VERMONT ST,1501,1599,94107,Potrero Hill,0,False
13224000_R,13224000,R,VERMONT ST,1500,1598,94107,Potrero Hill,0,False
13231000_L,13231000,L,VERNON ST,201,299,94132,Ingleside Heights,0,False
13231000_R,13231000,R,VERNON ST,200,298,94132,Ingleside Heights,0,False
13238000_L,13238000,L,VICENTE ST,201,249,94127,West Portal,0,False
13238000_R,13238000,R,VICENTE ST,200,250,94127,West Portal,0,False
13245000_L,13245000,L,VICENTE ST,801,899,94116,Parkside,0,False
13245000_R,13245000,R,VICENTE ST,800,898,94116,Parkside,0,False
13252000_L,13252000,L,VICENTE ST,1501,1599,94116,Parkside,0,False
13252000_R,13252000,R,VICENTE ST,1500,1598,94116,Parkside,0,False
13259000_L,13259000,L,VICENTE ST,2201,2299,94116,Parkside,0,False
13259000_R,13259000,R,VICENTE ST,2200,2298,94116,Parkside,0,False
13266000_L,13266000,L,VICENTE ST,2801,2899,94116,Outer Parkside,0,False
13266000_R,13266000,R,VICENTE ST,2800,2898,94116,Outer Parkside,0,False
13182000_L,13182000,L,VASQUEZ AVE,51,59,94127,Forest Hills Extension,0,False
13182000_R,13182000,R,VASQUEZ AVE,50,68,94127,Forest Hills Extension,0,False
13190000_L,13190000,L,VELASCO AVE,201,239,94134,Visitacion Valley,0,False
13190000_R,13190000,R,VELASCO AVE,200,248,94134,Visitacion Valley,0,False
13197000_L,13197000,L,VELASCO AVE,801,899,94134,Visitacion Valley,0,False
13197000_R,13197000,R,VELASCO AVE,800,898,94134,Visitacion Valley,0,False
13204000_L,13204000,L,VENUS ST,101,199,94124,Silver Terrace,0,False
13204000_R,13204000,R,VENUS ST,100,198,94124,Silver Terrace,0,False
13211000_L,13211000,L,VERMONT ST,301,399,94103,Potrero Hill,0,False
13211000_R,13211000,R,VERMONT ST,300,398,94103,Potrero Hill,0,False
13217000_L,13217000,L,VERMONT ST,901,999,94107,Potrero Hill,0,False
13217000_R,13217000,R,VERMONT ST,900,998,94107,Potrero Hill,0,False
13156102_L,13156102,L,VAN NESS AVE,1451,1499,94109,Van Ness - Civic Center,0,False
13156102_R,13156102,R,VAN NESS AVE,0,0,94109,Van Ness - Civic Center,0,False
13159101_L,13159101,L,VAN NESS AVE,1701,1799,94109,Pacific Heights,5,False
13159101_R,13159101,R,VAN NESS AVE,0,0,94109,Pacific Heights,5,False
13162201_L,13162201,L,VAN NESS AVE,0,0,94109,Nob Hill,0,False
13162201_R,13162201,R,VAN NESS AVE,2000,2098,94109,Nob Hill,0,False
13166101_L,13166101,L,VAN NESS AVE,2401,2499,94109,Pacific Heights,0,False
13166101_R,13166101,R,VAN NESS AVE,0,0,94109,Pacific Heights,0,False
13169201_L,13169201,L,VAN NESS AVE,0,0,94109,Russian Hill,0,False
13169201_R,13169201,R,VAN NESS AVE,2700,2798,94109,Russian Hill,0,False
13173101_L,13173101,L,VAN NESS AVE,3101,3199,94109,Marina,0,False
13173101_R,13173101,R,VAN NESS AVE,0,0,94109,Marina,0,False
13142000_L,13142000,L,VAN DYKE AVE,1597,1599,94124,Bayview District,0,False
13142000_R,13142000,R,VAN DYKE AVE,1596,1598,94124,Bayview District,0,False
13145101_L,13145101,L,VAN NESS AVE,201,299,94102,Van Ness - Civic Center,11,False
13145101_R,13145101,R,VAN NESS AVE,0,0,94102,Van Ness - Civic Center,11,False
13147201_L,13147201,L,VAN NESS AVE,0,0,94102,Van Ness - Civic Center,0,False
13147201_R,13147201,R,VAN NESS AVE,500,538,94102,Van Ness - Civic Center,0,False
13149201_L,13149201,L,VAN NESS AVE,0,0,94102,Van Ness - Civic Center,19,False
13149201_R,13149201,R,VAN NESS AVE,700,798,94102,Van Ness - Civic Center,19,False
13151201_L,13151201,L,VAN NESS AVE,0,0,94109,Van Ness - Civic Center,14,False
13151201_R,13151201,R,VAN NESS AVE,900,928,94109,Van Ness - Civic Center,14,False
13153201_L,13153201,L,VAN NESS AVE,0,0,94109,Van Ness - Civic Center,0,False
13153201_R,13153201,R,VAN NESS AVE,1100,1140,94109,Van Ness - Civic Center,0,False
13099000_L,13099000,L,VALLEJO ST,901,949,94133,Russian Hill,0,False
13099000_R,13099000,R,VALLEJO ST,900,948,94133,Russian Hill,0,False
13104000_L,13104000,L,VALLEJO ST,1201,1299,94109,Russian Hill,0,False
13104000_R,13104000,R,VALLEJO ST,1200,1298,94109,Russian Hill,0,False
13111000_L,13111000,L,VALLEJO ST,1801,1899,94123,Pacific Heights,0,False
13111000_R,13111000,R,VALLEJO ST,1800,1898,94123,Pacific Heights,0,False
13118000_L,13118000,L,VALLEJO ST,2501,2599,94123,Pacific Heights,0,False
13118000_R,13118000,R,VALLEJO ST,2500,2598,94123,Pacific Heights,0,False
13124201_L,13124201,L,VALLETTA CT,0,0,94131,Miraloma Park,0,False
13124201_R,13124201,R,VALLETTA CT,2,98,94131,Miraloma Park,0,False
13131000_L,13131000,L,VALLEY ST,585,599,94131,Noe Valley,0,False
13131000_R,13131000,R,VALLEY ST,586,598,94131,Noe Valley,0,False
13139000_L,13139000,L,VAN DYKE AVE,1301,1399,94124,Bayview District,0,False
13139000_R,13139000,R,VAN DYKE AVE,1300,1398,94124,Bayview District,0,False
13063000_L,13063000,L,VALENCIA ST,637,699,94110,Inner Mission,4,False
13063000_R,13063000,R,VALENCIA ST,656,698,94110,Inner Mission,4,False
13070000_L,13070000,L,VALENCIA ST,1051,1099,94110,Inner Mission,7,False
13070000_R,13070000,R,VALENCIA ST,1050,1098,94110,Inner Mission,7,False
13077000_L,13077000,L,VALENCIA ST,1651,1699,94110,Inner Mission,20,False
13077000_R,13077000,R,VALENCIA ST,1652,1698,94110,Inner Mission,20,False
13083000_L,13083000,L,VALLEJO ST,241,299,94111,North Waterfront,0,False
13083000_R,13083000,R,VALLEJO ST,250,298,94111,North Waterfront,0,False
13094000_L,13094000,L,VALLEJO ST,623,699,94133,Telegraph Hill,17,False
13094000_R,13094000,R,VALLEJO ST,640,698,94133,Telegraph Hill,17,False
13023000_L,13023000,L,URBANO DR,51,99,94127,Ingleside Terrace,0,False
13023000_R,13023000,R,URBANO DR,52,98,94127,Ingleside Terrace,0,False
13030000_L,13030000,L,URBANO DR,501,599,94127,Ingleside Terrace,0,False
13030000_R,13030000,R,URBANO DR,500,598,94127,Ingleside Terrace,0,False
13037000_L,13037000,L,UTAH ST,201,299,94103,Inner Mission,14,False
13037000_R,13037000,R,UTAH ST,200,298,94103,Inner Mission,14,False
13044000_L,13044000,L,UTAH ST,1201,1299,94110,Inner Mission,0,False
13044000_R,13044000,R,UTAH ST,1200,1298,94110,Inner Mission,0,False
13051000_L,13051000,L,VALE AVE,100,198,94132,Pine Lake Park,0,False
13051000_R,13051000,R,VALE AVE,101,199,94132,Pine Lake Park,0,False
12979000_L,12979000,L,I-280 N OFF RAMP,0,0,94124,Bayview District,0,False
12979000_R,12979000,R,I-280 N OFF RAMP,0,0,94124,Bayview District,0,False
12986000_L,12986000,L,FELL ACCESS RD,1,49,94117,North Panhandle,0,False
12986000_R,12986000,R,FELL ACCESS RD,2,50,94117,North Panhandle,0,False
12993000_L,12993000,L,RECYCLING CENTER ACCESS RD,1,49,94117,Golden Gate Park,0,False
12993000_R,12993000,R,RECYCLING CENTER ACCESS RD,2,50,94117,Golden Gate Park,0,False
13007000_L,13007000,L,UPLAND DR,65,199,94127,Mount Davidson Manor,0,False
13007000_R,13007000,R,UPLAND DR,100,198,94127,Mount Davidson Manor,0,False
13014000_L,13014000,L,UPPER TER,1,99,94117,Buena Vista Park,0,False
13014000_R,13014000,R,UPPER TER,2,98,94117,Buena Vista Park,0,False
12934000_L,12934000,L,UNNAMED 044,0,0,94107,Potrero Hill,0,False
12934000_R,12934000,R,UNNAMED 044,0,0,94107,Potrero Hill,0,False
12948000_L,12948000,L,UNNAMED 070,0,0,94112,Crocker Amazon,0,False
12948000_R,12948000,R,UNNAMED 070,0,0,94112,Crocker Amazon,0,False
12955000_L,12955000,L,JUNIPERO SERRA BLVD,0,0,94132,Lakeside,0,False
12955000_R,12955000,R,JUNIPERO SERRA BLVD,0,0,94132,Lakeside,0,False
12962000_L,12962000,L,JUNIPERO SERRA BLVD,0,0,94132,Lakeside,0,False
12962000_R,12962000,R,JUNIPERO SERRA BLVD,0,0,94132,Lakeside,0,False
12969000_L,12969000,L,JUNIPERO SERRA BLVD,0,0,94127,Ingleside Terrace,0,False
12969000_R,12969000,R,JUNIPERO SERRA BLVD,0,0,94127,Ingleside Terrace,0,False
12890000_L,12890000,L,FELL ST,0,0,94117,North Panhandle,0,False
12890000_R,12890000,R,FELL ST,0,0,94117,North Panhandle,0,False
12841000_L,12841000,L,UNION ST,431,449,94133,Telegraph Hill,0,False
12841000_R,12841000,R,UNION ST,430,442,94133,Telegraph Hill,0,False
12908000_L,12908000,L,BESSIE ST,0,0,94110,Bernal Heights North,0,False
12908000_R,12908000,R,BESSIE ST,0,0,94110,Bernal Heights North,0,False
12915000_L,12915000,L,20TH ST,0,0,94107,Potrero Hill,0,False
12915000_R,12915000,R,20TH ST,0,0,94107,Potrero Hill,0,False
12922000_L,12922000,L,UNNAMED 036,0,0,94116,Forest  Hill,0,False
12922000_R,12922000,R,UNNAMED 036,0,0,94116,Forest  Hill,0,False
12842000_L,12842000,L,UNION ST,451,499,94133,Telegraph Hill,0,False
12842000_R,12842000,R,UNION ST,444,498,94133,Telegraph Hill,0,False
12849000_L,12849000,L,UNION ST,651,699,94133,North Beach,0,False
12849000_R,12849000,R,UNION ST,682,698,94133,North Beach,0,False
12856000_L,12856000,L,UNION ST,1051,1099,94133,Russian Hill,0,False
12856000_R,12856000,R,UNION ST,1046,1098,94133,Russian Hill,0,False
12863000_L,12863000,L,UNION ST,1401,1499,94109,Russian Hill,0,False
12863000_R,12863000,R,UNION ST,1400,1498,94109,Russian Hill,0,False
12870000_L,12870000,L,UNION ST,2001,2099,94123,Cow Hollow,30,False
12870000_R,12870000,R,UNION ST,2000,2098,94123,Cow Hollow,30,False
12877000_L,12877000,L,UNION ST,2701,2799,94123,Cow Hollow,0,False
12877000_R,12877000,R,UNION ST,2700,2798,94123,Cow Hollow,0,False
12884000_L,12884000,L,UNIVERSITY ST,401,499,94134,Portola,0,False
12884000_R,12884000,R,UNIVERSITY ST,400,498,94134,Portola,0,False
12798000_L,12798000,L,ULLOA ST,2001,2099,94116,Parkside,0,False
12798000_R,12798000,R,ULLOA ST,2000,2098,94116,Parkside,0,False
12805000_L,12805000,L,ULLOA ST,2701,2799,94116,Parkside,0,False
12805000_R,12805000,R,ULLOA ST,2700,2798,94116,Parkside,0,False
12812000_L,12812000,L,ULLOA ST,3401,3499,94116,Parkside,0,False
12812000_R,12812000,R,ULLOA ST,3400,3498,94116,Parkside,0,False
12819000_L,12819000,L,ULLOA ST,4001,4099,94116,Outer Parkside,0,False
12819000_R,12819000,R,ULLOA ST,4000,4098,94116,Outer Parkside,0,False
12826000_L,12826000,L,UNDERWOOD AVE,1201,1299,94124,Bayview District,0,False
12826000_R,12826000,R,UNDERWOOD AVE,1200,1298,94124,Bayview District,0,False
12833000_L,12833000,L,UNION ST,101,149,94111,North Waterfront,3,False
12833000_R,12833000,R,UNION ST,100,148,94111,North Waterfront,3,False
12840000_L,12840000,L,UNION ST,421,429,94133,Telegraph Hill,0,False
12840000_R,12840000,R,UNION ST,418,428,94133,Telegraph Hill,0,False
12756000_L,12756000,L,TURQUOISE WAY,1,19,94131,Diamond Heights,0,False
12756000_R,12756000,R,TURQUOISE WAY,2,66,94131,Diamond Heights,0,False
